identificatie,code,naam,beginGeldigheid,eindGeldigheid,documentdatum,documentnummer,cbsCode,ligtIn:GBD.GGW.identificatie,ligtIn:GBD.GGW.code,ligtIn:GBD.GGW.naam,ligtIn:GBD.SDL.identificatie,ligtIn:GBD.SDL.code,ligtIn:GBD.SDL.naam,ligtIn:BRK.GME.identificatie,ligtIn:BRK.GME.naam,geometrie
3630012052013,B10,Westelijk Havengebied,2015-01-01,,2014-01-28,82/229,WK036310,,,,3630000000020,B,Westpoort,363,Amsterdam,"POLYGON ((119377.442 491915.904, 119191.051 492028.163, 118841.043 492188.997, 118866.187 492226.561, 118857.434 492229.028, 118825.127 492238.251, 118783.154 492250, 118600 492301.268, 118559.951 492312.479, 118551.862 492314.719, 118506.203 492330.979, 118426.055 492356.224, 118399.386 492364.31, 118367.701 492373.492, 118319.521 492387.577, 118293.702 492393.969, 118261.82 492401.712, 118224.269 492410.862, 118208.284 492415.031, 118198.649 492417.283, 118133.438 492432.964, 118125 492434.751, 118018.97 492457.208, 118000 492461.226, 117816.93 492500, 117650 492535.356, 117524.904 492561.851, 117423.138 492584.294, 117354.465 492599.396, 117285.723 492615.118, 117245.339 492625, 117214.681 492632.502, 117211.317 492633.325, 117175 492642.958, 117131.977 492654.369, 117093.754 492664.356, 117064.62 492672.021, 117021.154 492682.47, 117000 492687.556, 116999.269 492687.732, 116959.361 492695.897, 116940.741 492699.699, 116904.533 492707.091, 116864.873 492715.52, 116830.739 492722.082, 116817.737 492724.397, 116808.995 492725.907, 116775.702 492731.659, 116733.429 492739.22, 116708.686 492743.687, 116700 492745.574, 116659.946 492754.278, 116543.101 492779.899, 116434.696 492803.62, 116316.497 492829.791, 116225 492849.982, 116126.166 492871.792, 116099.493 492877.652, 115999.719 492899.574, 115915.242 492918.219, 115750 492954.689, 115748.462 492955.028, 115732.962 492958.432, 115543.672 493000, 115533.581 493002.216, 115510.759 493007.466, 115366.644 493038.367, 115275 493058.182, 115185.621 493077.507, 115000 493118.153, 114947.471 493129.655, 114800 493161.976, 114734.299 493176.375, 114522.378 493221.877, 114325 493265.084, 114303.353 493269.823, 114266.661 493277.884, 114083.052 493318.223, 114000 493336.319, 113995.144 493337.377, 113933.691 493350.766, 113850 493369.579, 113825.885 493375, 113375 493476.355, 113269.816 493500, 113188.087 493518.372, 113061.073 493546.096, 113012.223 493556.759, 113000 493559.427, 112900 493581.254, 112853.949 493591.306, 112833.935 493500, 112828.875 493476.915, 112786.559 493486.267, 112723.069 493500, 112664.063 493512.763, 112425 493564.473, 112000 493656.402, 111950 493667.217, 111879.863 493682.388, 111743.552 493711.873, 111677.297 493726.204, 111571.048 493750, 111475 493771.511, 111000 493877.894, 110942.338 493890.808, 110929.714 493893.636, 110899.683 493758.243, 110898.099 493751.1, 110897.855 493750, 110892.54 493726.036, 110884.264 493689.178, 110878.782 493665.014, 110877.903 493660.196, 110874.134 493642.204, 110873.421 493639.149, 110871.279 493628.912, 110861.615 493583.47, 110859.645 493575.673, 110849.316 493529.639, 110842.737 493500, 110837.95 493478.438, 110821.585 493402.84, 110818.627 493389.694, 110817.403 493384.253, 110815.322 493375, 110808.114 493342.957, 110795.2 493281.768, 110773.111 493181.679, 110733.239 493000, 110722.177 492949.594, 110719.878 492938.36, 110718.388 492931.076, 110713.457 492907.687, 110701.419 492852.386, 110689.899 492800.31, 110679.241 492752.789, 110669.7 492708.54, 110657.378 492652.011, 110651.635 492625, 110645.056 492594.062, 110628.293 492514.462, 110625.618 492505.475, 110624.548 492501.881, 110623.988 492500, 110623.18 492497.285, 110622.212 492494.035, 110617.592 492475.649, 110614.703 492462.178, 110612.155 492451.054, 110605.396 492418.111, 110589.785 492345.542, 110568.88 492250, 110564.747 492231.11, 110540.466 492118.756, 110539.495 492114.874, 110536.584 492101.391, 110526.503 492054.699, 110525 492047.801, 110514.585 492000, 110487.349 491875, 110486.516 491871.178, 110456.166 491734.189, 110453.589 491723.851, 110450.712 491710.862, 110448.16 491699.341, 110432.842 491628.959, 110409.551 491521.099, 110404.96 491500, 110375.964 491366.734, 110368.115 491331.536, 110360.733 491299.39, 110350.766 491254.457, 110342.588 491211.422, 110323.376 491125, 110318.795 491104.392, 110295.744 491000, 110286.894 490959.923, 110285.911 490955.675, 110281.071 490941.767, 110276.8 490920.714, 110269.474 490886.476, 110264.974 490865.471, 110259.934 490843.684, 110254.845 490820.742, 110249.706 490797.725, 110244.588 490774.254, 110240.662 490756.432, 110239.219 490750, 110236.686 490738.708, 110232.907 490721.034, 110228.931 490703.261, 110225.103 490686.324, 110221.128 490668.798, 110217.103 490650.729, 110213.127 490633.006, 110209.2 490615.282, 110205.126 490597.312, 110201.298 490579.195, 110197.469 490561.225, 110193.701 490542.951, 110188.384 490522.947, 110203.337 490519.208, 110207.571 490518.322, 110290.035 490500, 110480.065 490457.779, 110525 490447.938, 110858.03 490375, 110900.402 490365.72, 111000 490343.816, 111260.807 490286.458, 111369.549 490262.617, 111371.703 490262.178, 111378.763 490260.738, 111382.138 490260.049, 111475 490239.864, 111528.871 490228.154, 111666.881 490197.479, 111800 490167.89, 111950 490134.778, 111969.545 490130.464, 112000 490123.728, 112042.501 490114.834, 112040.813 490107.23, 112040.299 490104.911, 112078.653 490096.338, 112119.527 490086.639, 112137.113 490080.777, 112139.443 490079.593, 112196.369 490337.183, 112269.51 490303.696, 112301.285 490448.843, 112637.437 490376.475, 112681.315 490369.524, 112817.092 490338.978, 112919.646 490309.562, 112940.429 490301.59, 113077.608 490239.046, 113060.592 490219.379, 113050.262 490200.809, 113041.91 490178.768, 113039.322 490164.97, 113034.524 490126.245, 113192.626 489841.258, 113334.12 490318.681, 114539.006 490310.536, 114560.513 490313.223, 114612.139 490324.446, 114687.707 490332.49, 114715.024 490330.709, 114731.664 490331.367, 114742.887 490334.36, 114759.967 490339.704, 114783.555 490350.482, 114816.144 490370.828, 114857.848 490399.392, 114894.716 490417.2, 114916.905 490424.995, 114927.602 490427.725, 114943.425 490430.855, 114961.795 490433.074, 114977.555 490433.87, 114996.217 490433.358, 115020.284 490430.579, 115047.959 490424.207, 115064.775 490417.996, 115081.368 490410.582, 115101.011 490399.945, 115113.496 490391.981, 115125.887 490381.697, 115129.692 490371.221, 115145.957 490356.191, 115163.773 490335.671, 115176.938 490315.922, 115186.008 490298.566, 115196.236 490272.099, 115200.873 490256.575, 115220.487 490179.125, 115242.353 490108.185, 115264.497 490047.77, 115276.076 490019.225, 115303.443 489958.269, 115316.863 489931.068, 115346.11 489876.866, 115363.685 489846.96, 115368.314 489840.755, 115373.576 489835.829, 115383.606 489822.849, 115391.276 489810.587, 115399.102 489794.945, 115406.88 489788.617, 115425.405 489789.553, 115430.816 489793.149, 115438.255 489780.577, 115518.238 489830.102, 115532.22 489841.844, 115550.005 489852.779, 115567.373 489861.285, 115613.593 489889.34, 115628.555 489867.555, 115642.462 489877.307, 115652.655 489863.021, 115659.08 489852.52, 115665.217 489840.267, 115679.226 489819.48, 115685.509 489823.679, 115688.525 489818.057, 115704.107 489793.146, 115713.378 489780.913, 115751.641 489736.25, 115767.949 489718.892, 115796.71 489690.85, 115830.145 489659.873, 115853.289 489640.175, 115877.426 489621.211, 115917.371 489593.015, 115962.148 489564.386, 116005.712 489539.017, 116025.607 489528.662, 116058.773 489514.186, 116074.695 489508.271, 116093.67 489502.01, 116129.66 489493.237, 116217.572 489490.879, 116307.004 489489.882, 117275.644 489484, 117319.293 489485.251, 117363.384 489489.832, 117405.692 489497.509, 117441.507 489506.74, 117446.984 489514.08, 117450.337 489525.367, 117450.656 489528.762, 117450.979 489576.299, 117454.625 489605.436, 117457.544 489691.185, 117464.246 489829.87, 117468.019 489874.824, 117491.333 489874.84, 117571.164 489874.895, 117610.705 489873.552, 117676.819 489955.545, 117719.923 489933.848, 117722.411 489913.916, 117873.934 489832.764, 117852.708 489804.375, 117798.372 489736.155, 117827.381 489759.453, 117845.655 489772.616, 117883.343 489796.885, 117906.524 489810.003, 117915.635 489813.686, 117924.745 489815.562, 117954.561 489829.554, 117976.539 489838.348, 118004.905 489848.168, 118025.607 489850.967, 118047.949 489855.943, 118084.149 489865.177, 118090.004 489868.095, 118124.485 489872.104, 118128.485 489875.529, 118162.847 489877.813, 118213.805 489878.902, 118213.833 489871.86, 118238.204 489871.9, 118238.138 489872.985, 118370.9 489873.95, 118469.825 489874.143, 118469.776 489872.845, 118491.426 489872.89, 118491.215 489874.185, 118773.097 489874.987, 118772.934 489873.389, 118817.395 489873.541, 118817.659 489860.899, 118904.726 489860.506, 118935.535 489859.75, 118960.302 489857.787, 118986.731 489854.616, 119042.307 489843.289, 119069.34 489835.436, 119097.883 489825.922, 119126.577 489814.444, 119154.969 489801.758, 119179.737 489789.223, 119223.08 489761.889, 119242.108 489748.599, 119276.239 489720.056, 119294.211 489703.443, 119326.68 489669.01, 119345.86 489646.357, 119400.955 489575.304, 119448.882 489591.25, 119491.414 489605.401, 119495.455 489607.102, 119497.578 489611.746, 119500.231 489610.95, 119512.967 489643.718, 119525.176 489659.83, 119527.424 489658.311, 119528.431 489659.715, 119548.284 489646.497, 119563.773 489638.571, 119582.169 489631.328, 119594.279 489628.026, 119605.103 489626.064, 119883.519 489837.799, 119897.51 489817.434, 119898.101 489809.399, 119910.568 489782.927, 119916.49 489766.314, 119966.813 489780.359, 119978.066 489781.996, 119987.074 489782.155, 119997.268 489781.109, 120193.674 489750.411, 120206.029 489749.962, 120215.855 489751.135, 120224.32 489753.282, 120234.171 489757.255, 120242.969 489762.389, 120852.498 490265.484, 120878.676 490288.899, 120665.532 490549.052, 120047.804 491287.491, 119875.175 491492.506, 119612.411 491745.186, 119394.172 491905.829, 119377.442 491915.904))"
3630012052093,E12,Houthavens,2015-01-01,,2015-06-23,3B/2015/134,WK036312,3630950000002,DX03,Westerpark,3630011872036,E,West,363,Amsterdam,"POLYGON ((121263.286 489811.713, 121142.831 489957.094, 120878.676 490288.899, 120852.498 490265.484, 120242.969 489762.389, 120234.171 489757.255, 120224.32 489753.282, 120215.855 489751.135, 120206.029 489749.962, 120193.674 489750.411, 119997.268 489781.109, 119987.074 489782.155, 119978.066 489781.996, 119966.813 489780.359, 119916.49 489766.314, 119910.568 489782.927, 119898.101 489809.399, 119897.51 489817.434, 119883.519 489837.799, 119605.103 489626.064, 119594.279 489628.026, 119582.169 489631.328, 119563.773 489638.571, 119548.284 489646.497, 119528.431 489659.715, 119527.424 489658.311, 119525.176 489659.83, 119512.967 489643.718, 119500.231 489610.95, 119497.578 489611.746, 119495.455 489607.102, 119491.414 489605.401, 119496.272 489587.666, 119521.52 489596.2, 119543.476 489601.996, 119560.273 489605.387, 119579.706 489607.944, 119612.964 489609.114, 119828.88 489599.685, 119873.065 489595.977, 119901.785 489592.555, 120006.301 489574.714, 120038.27 489570.682, 120070.416 489568.458, 120224.231 489563.279, 120231.613 489561.849, 120240.271 489558.87, 120247.79 489554.96, 120255.618 489549.228, 120301.859 489496.429, 120346.54 489438.277, 120351.792 489433.356, 120357.942 489429.519, 120364.722 489426.952, 120796.916 489333.08, 120848.851 489298.143, 120858.696 489329.761, 121246.542 489246.325, 121249.462 489235.271, 121255.267 489236.774, 121284.574 489141.011, 121213.353 489123.361, 121221.108 489069.59, 121293.336 489076.379, 121302.524 489041.223, 121309.016 489042.967, 121308.518 489044.706, 121309.55 489059.787, 121313.21 489078.247, 121498.253 489095.639, 121471.43 489234.816, 121426.078 489470.135, 121404.51 489556.064, 121374.775 489638.614, 121337.413 489710.388, 121293.509 489775.236, 121263.286 489811.713))"
3630012052094,E13,Spaarndammer- en Zeeheldenbuurt,2015-01-01,,2015-06-23,3B/2015/134,WK036313,3630950000002,DX03,Westerpark,3630011872036,E,West,363,Amsterdam,"POLYGON ((120351.792 489433.356, 120346.54 489438.277, 120301.859 489496.429, 120255.618 489549.228, 120247.79 489554.96, 120240.271 489558.87, 120231.613 489561.849, 120224.231 489563.279, 120070.416 489568.458, 120038.27 489570.682, 120006.301 489574.714, 119901.785 489592.555, 119873.065 489595.977, 119828.88 489599.685, 119612.964 489609.114, 119579.706 489607.944, 119560.273 489605.387, 119543.476 489601.996, 119521.52 489596.2, 119496.272 489587.666, 119491.414 489605.401, 119448.882 489591.25, 119400.955 489575.304, 119345.86 489646.357, 119326.68 489669.01, 119294.211 489703.443, 119276.239 489720.056, 119242.108 489748.599, 119223.08 489761.889, 119179.737 489789.223, 119154.969 489801.758, 119126.577 489814.444, 119097.883 489825.922, 119069.34 489835.436, 119042.307 489843.289, 118986.731 489854.616, 118960.302 489857.787, 118935.535 489859.75, 118904.726 489860.506, 118904.223 489796.704, 118906.231 489684.637, 118926.288 489684.987, 118929.996 489524.749, 118956.781 489473.923, 118985.108 489415.531, 118989.371 489408.751, 118997.631 489400.091, 119008.702 489393.226, 119020.461 489389.766, 119030.48 489390.042, 119046.525 489317.738, 119049.005 489301.929, 119053.683 489139.582, 119234.17 489140.481, 119234.431 489143.35, 119252.391 489143.229, 119252.289 489140.534, 119433.95 489141.202, 119447.985 489140.499, 119445.491 489106.53, 119439.969 489104.814, 119444.115 489039.366, 119326.558 489036.958, 119347.328 488942.072, 119360.015 488893.729, 119372.167 488851.929, 119378.212 488823.551, 119382.751 488802.246, 119420.465 488814.111, 119420.794 488771.681, 119422.192 488750.513, 119575.199 488753.663, 119748.264 488757.55, 119890.18 488760.737, 120128.615 488766.03, 120465.418 488771.59, 120490.675 488773.939, 120506.057 488774.517, 120530.248 488773.462, 120553.772 488770.104, 120588.293 488762.369, 120645.353 488742.046, 120676.292 488802.023, 120690.074 488828.74, 120742.854 488950.731, 120776.514 489065.825, 120862.566 489041.647, 120877.921 489037.333, 121221.108 489069.59, 121213.353 489123.361, 121284.574 489141.011, 121255.267 489236.774, 121249.462 489235.271, 121246.542 489246.325, 120858.696 489329.761, 120848.851 489298.143, 120796.916 489333.08, 120364.722 489426.952, 120357.942 489429.519, 120351.792 489433.356))"
3630012052018,E14,Staatsliedenbuurt,2010-05-01,,2009-06-19,raadsbesluit 116/292,WK036314,3630950000002,DX03,Westerpark,3630011872036,E,West,363,Amsterdam,"POLYGON ((120581.443 488599.89, 120592.842 488628.279, 120628.794 488711.526, 120645.353 488742.046, 120588.293 488762.369, 120553.772 488770.104, 120530.248 488773.462, 120506.057 488774.517, 120490.675 488773.939, 120465.418 488771.59, 120128.615 488766.03, 119890.18 488760.737, 119748.264 488757.55, 119831.724 488422.053, 119651.747 488372.817, 119645.989 488371.556, 119637.016 488364.926, 119667.019 488227.112, 119668.318 488198.408, 119669.704 488192.327, 119659.165 488162.799, 119677.174 488081.473, 119681.898 488067.167, 119764.243 487694.68, 119792.099 487681.416, 119812.202 487722.896, 119883.754 487843.505, 119944.148 487956.46, 119987.509 488037.514, 120005.634 488067.407, 120020.053 488092.966, 120056.207 488201.848, 120404.579 488335.849, 120439.179 488349.111, 120441.569 488350.659, 120446.141 488358.202, 120453.339 488365.781, 120473.341 488378.584, 120489.162 488391.987, 120499.657 488403.749, 120510.984 488420.676, 120518.581 488436.647, 120581.443 488599.89))"
3630012052017,E15,Centrale Markt,2015-01-01,,2015-06-23,3B/2015/134,WK036315,3630950000002,DX03,Westerpark,3630011872036,E,West,363,Amsterdam,"POLYGON ((119669.704 488192.327, 119668.318 488198.408, 119667.019 488227.112, 119637.016 488364.926, 119645.989 488371.556, 119651.747 488372.817, 119831.724 488422.053, 119748.264 488757.55, 119575.199 488753.663, 119422.192 488750.513, 119153.128 488745.083, 119154.964 488647.292, 119157.119 488626.185, 119161.494 488602.917, 119166.052 488585.992, 119172.148 488568.252, 119196.2 488511.71, 119215.531 488458.721, 119227.849 488419.342, 119235.636 488391.148, 119248.533 488334.986, 119282.085 488187.775, 119401.51 487632.706, 119414.523 487571.987, 119418.033 487559.586, 119423.068 487546.849, 119429.286 487534.879, 119435.065 487525.945, 119589.702 487311.78, 119767.369 487630.388, 119792.099 487681.416, 119764.243 487694.68, 119681.898 488067.167, 119677.174 488081.473, 119659.165 488162.799, 119669.704 488192.327))"
3630012052016,E16,Frederik Hendrikbuurt,2011-12-28,,2011-11-15,raadsbesluit 262/1233,WK036316,3630950000002,DX03,Westerpark,3630011872036,E,West,363,Amsterdam,"POLYGON ((120338.664 487970.252, 120456.205 488271.405, 120456.979 488278.447, 120455.76 488284.845, 120440.848 488312.398, 120437.563 488322.985, 120436.909 488329.256, 120437.329 488337.08, 120438.677 488343.291, 120441.569 488350.659, 120439.179 488349.111, 120404.579 488335.849, 120056.207 488201.848, 120020.053 488092.966, 120005.634 488067.407, 119987.509 488037.514, 119944.148 487956.46, 119883.754 487843.505, 119812.202 487722.896, 119792.099 487681.416, 119767.369 487630.388, 119589.702 487311.78, 119529.09 487206.125, 119600.614 487228.894, 119753.458 487277.549, 120152.247 487404.498, 120151.787 487443.442, 120154.594 487478.675, 120156.541 487493.871, 120177.764 487490.447, 120180.209 487505.241, 120187.657 487529.773, 120229.119 487635.273, 120327.714 487887.515, 120320.582 487890.252, 120332.326 487919.44, 120333.857 487918.825, 120347.241 487953.049, 120334.056 487958.44, 120338.664 487970.252))"
3630012052050,E17,Da Costabuurt,2010-05-01,,2009-06-19,raadsbesluit 116/292,WK036317,3630950000004,DX05,"Oud-West, De Baarsjes",3630011872036,E,West,363,Amsterdam,"POLYGON ((120084.052 487235.725, 120080.679 487254.783, 120079.982 487270.484, 120083.034 487284.122, 120088.051 487298.069, 120094.255 487310.55, 120103.729 487324.714, 120107.012 487328.785, 120130.165 487350.551, 120134.764 487356.132, 120138.93 487362.898, 120145.03 487375.638, 120148.336 487385.064, 120152.247 487404.498, 119753.458 487277.549, 119600.614 487228.894, 119746.559 486872.72, 119828.497 486676.896, 120032.806 486771.556, 120238.436 486857.91, 120229.74 486877.322, 120204.307 486909.708, 120183.434 486941.8, 120170.877 486965.047, 120162.038 486984.862, 120119.992 487101.316, 120084.052 487235.725))"
3630012052049,E18,Kinkerbuurt,2010-05-01,,2009-06-19,raadsbesluit 116/292,WK036318,3630950000004,DX05,"Oud-West, De Baarsjes",3630011872036,E,West,363,Amsterdam,"POLYGON ((119746.559 486872.72, 119600.614 487228.894, 119529.09 487206.125, 119437.335 487045.556, 119317.075 486835.105, 119246.355 486711.346, 119180.348 486595.835, 119095.307 486431.652, 119131.759 486412.109, 119142.398 486409.409, 119154.478 486409.206, 119167.387 486412.349, 119273.39 486453.647, 119581.392 486572.01, 119682.005 486613.429, 119828.497 486676.896, 119746.559 486872.72))"
3630012052047,E19,Van Lennepbuurt,2010-05-01,,2009-06-19,raadsbesluit 116/292,WK036319,3630950000004,DX05,"Oud-West, De Baarsjes",3630011872036,E,West,363,Amsterdam,"POLYGON ((119907.181 486486.832, 120000.683 486531.025, 120285.378 486664.944, 120279.565 486685.16, 120274.181 486710.805, 120272.252 486723.868, 120268.883 486768.579, 120264.494 486790.356, 120257.14 486813.76, 120238.436 486857.91, 120032.806 486771.556, 119828.497 486676.896, 119682.005 486613.429, 119581.392 486572.01, 119273.39 486453.647, 119167.387 486412.349, 119154.478 486409.206, 119142.398 486409.409, 119131.759 486412.109, 119095.307 486431.652, 119037.888 486328.783, 118942.284 486157.238, 118927.345 486125.979, 118914.728 486093.713, 119347.003 486259.368, 119547.082 486337.577, 119735.602 486409.027, 119872.534 486469.36, 119907.181 486486.832))"
3630012052051,E20,Helmersbuurt,2010-05-01,,2009-06-19,raadsbesluit 116/292,WK036320,3630950000004,DX05,"Oud-West, De Baarsjes",3630011872036,E,West,363,Amsterdam,"POLYGON ((120405.993 486393.91, 120402.488 486409.825, 120400.342 486425.98, 120399.568 486442.258, 120400.18 486458.636, 120400.7 486465.615, 120399.937 486481.061, 120397.763 486495.986, 120394.512 486509.477, 120390.061 486522.857, 120382.702 486540.922, 120373.11 486560.018, 120365.274 486572.607, 120354.043 486587.581, 120344.786 486597.884, 120327.159 486613.233, 120310.408 486630.78, 120299.375 486644.419, 120285.378 486664.944, 120000.683 486531.025, 119907.181 486486.832, 119872.534 486469.36, 119735.602 486409.027, 119547.082 486337.577, 119347.003 486259.368, 119420.313 486068.531, 119440.608 486017.517, 119464.339 485950.079, 119626.665 486008.762, 119654.906 486019.393, 119700.029 486038.217, 120016.875 486171.765, 120130.694 486218.631, 120208.66 486251.923, 120375.047 486334.04, 120364.511 486355.538, 120359.826 486370.289, 120405.993 486393.91))"
3630012052048,E21,Overtoomse Sluis,2010-05-01,,2009-06-19,raadsbesluit 116/292,WK036321,3630950000004,DX05,"Oud-West, De Baarsjes",3630011872036,E,West,363,Amsterdam,"POLYGON ((119406.549 485928.889, 119464.339 485950.079, 119440.608 486017.517, 119420.313 486068.531, 119347.003 486259.368, 118914.728 486093.713, 118905.911 486065.616, 118895.811 486024.943, 118888.806 486000.485, 118880.755 485977.271, 118871.195 485953.838, 118862.357 485934.967, 118844.275 485901.647, 118735.228 485684.606, 118729.449 485672.871, 118698.209 485609.418, 118683.568 485536.02, 118749.009 485522.966, 119012.734 485631.843, 119071.706 485654.97, 119209.449 485711.742, 119208.733 485713.707, 119238.48 485725.646, 119239.071 485724.159, 119302.103 485749.427, 119302.485 485748.439, 119335.7 485760.314, 119457.323 485807.003, 119444.656 485828.447, 119422.65 485882.162, 119406.549 485928.889))"
3630012052052,E22,Vondelbuurt,2010-05-01,,2009-06-19,raadsbesluit 116/292,WK036322,3630950000004,DX05,"Oud-West, De Baarsjes",3630011872036,E,West,363,Amsterdam,"POLYGON ((120593.748 486138.06, 120584.515 486145.17, 120577.056 486152.628, 120570.007 486163.153, 120567.847 486167.903, 120564.086 486178.369, 120561.476 486188.748, 120558.667 486217.204, 120554.749 486236.51, 120547.805 486257.552, 120535.889 486273.489, 120528.148 486283.844, 120509.868 486304.058, 120500.207 486313.455, 120488.993 486322.805, 120469.828 486335.724, 120456.421 486342.867, 120437.271 486351.361, 120425.313 486359.882, 120418.041 486367.743, 120412.932 486375.488, 120408.836 486384.448, 120405.993 486393.91, 120359.826 486370.289, 120364.511 486355.538, 120375.047 486334.04, 120208.66 486251.923, 120130.694 486218.631, 120016.875 486171.765, 119700.029 486038.217, 119654.906 486019.393, 119626.665 486008.762, 119464.339 485950.079, 119406.549 485928.889, 119422.65 485882.162, 119444.656 485828.447, 119457.323 485807.003, 119459.647 485807.601, 119462.166 485790.663, 119463.208 485789.72, 119480.939 485786.069, 119488.428 485798.642, 119488.628 485819.143, 119554.959 485844.526, 119641.77 485876.301, 119675.526 485890.05, 119765.23 485928.88, 119772.068 485913.214, 119853.134 485946.125, 119856.851 485936.952, 119868.72 485941.93, 119855.343 485974.697, 119863.129 485977.759, 119873.219 485953.981, 119893.976 485953.278, 119898.783 485954.312, 119916.848 485959.545, 119935.573 485966.879, 119973.965 485985.541, 119992.698 485997.054, 120008.345 485995.56, 120014.301 485997.05, 120022.507 486000.585, 120026.714 486003.137, 120029.442 486008.352, 120031.468 486021.883, 120036.873 486024.152, 120042.545 486026.534, 120046.424 486022.425, 120051.968 486020.424, 120058.449 486016.661, 120068.125 486016.188, 120082.434 486014.195, 120111.22 485999.963, 120125.783 485988.532, 120130.638 485987.49, 120135.853 485988.173, 120141.055 485991.063, 120145.378 485995.907, 120150.151 486003.534, 120165.434 485997.916, 120168.346 485991.961, 120189.858 486001.863, 120194.94 485994.24, 120211.128 486000.922, 120215.823 485989.621, 120215.105 485987.687, 120217.582 485981.553, 120219.438 485980.617, 120220.278 485976.526, 120242.085 485985.167, 120240.773 485988.431, 120247.81 485991.21, 120246.789 485993.829, 120244.313 485993.562, 120243.229 485996.31, 120239.665 485997.874, 120237.789 485997.139, 120228.416 486019.59, 120259.082 486033.452, 120269.91 486007.6, 120271.934 486008.468, 120276.297 485998.392, 120353.736 486032.592, 120491.466 486091.57, 120593.748 486138.06))"
3630012052022,E36,Sloterdijk,2015-01-01,,2014-01-28,82/229,WK036336,3630950000003,DX04,Bos en Lommer,3630011872036,E,West,363,Amsterdam,"POLYGON ((118904.726 489860.506, 118817.659 489860.899, 118817.395 489873.541, 118772.934 489873.389, 118773.097 489874.987, 118491.215 489874.185, 118491.426 489872.89, 118469.776 489872.845, 118469.825 489874.143, 118370.9 489873.95, 118238.138 489872.985, 118238.204 489871.9, 118213.833 489871.86, 118213.805 489878.902, 118162.847 489877.813, 118128.485 489875.529, 118124.485 489872.104, 118090.004 489868.095, 118084.149 489865.177, 118047.949 489855.943, 118041.788 489815.962, 118037.512 489778.47, 118034.748 489742.032, 118032.985 489694.105, 118033.667 489631.713, 118044.274 489212.613, 118046.202 489143.348, 118066.052 489143.062, 118065.969 489145.429, 118067.696 489145.43, 118067.698 489127.189, 118066.047 489127.258, 118066.179 489112.342, 118071.072 488923.12, 118068.655 488863.218, 118072.123 488725.413, 118073.012 488725.434, 118073.126 488721.225, 118088.049 488722.295, 118107.945 488726.309, 118124.289 488727.547, 118167.421 488726.212, 118256.739 488726.21, 118628.846 488733.617, 118774.08 488738.282, 118783.557 488737.579, 118811.607 488737.65, 118880.837 488739.314, 119153.128 488745.083, 119422.192 488750.513, 119420.794 488771.681, 119420.465 488814.111, 119382.751 488802.246, 119378.212 488823.551, 119372.167 488851.929, 119360.015 488893.729, 119347.328 488942.072, 119326.558 489036.958, 119444.115 489039.366, 119439.969 489104.814, 119445.491 489106.53, 119447.985 489140.499, 119433.95 489141.202, 119252.289 489140.534, 119252.391 489143.229, 119234.431 489143.35, 119234.17 489140.481, 119053.683 489139.582, 119049.005 489301.929, 119046.525 489317.738, 119030.48 489390.042, 119020.461 489389.766, 119008.702 489393.226, 118997.631 489400.091, 118989.371 489408.751, 118985.108 489415.531, 118956.781 489473.923, 118929.996 489524.749, 118926.288 489684.987, 118906.231 489684.637, 118904.223 489796.704, 118904.726 489860.506))"
3630012052021,E37,Landlust,2015-01-01,,2015-06-23,3B/2015/134,WK036337,3630950000003,DX04,Bos en Lommer,3630011872036,E,West,363,Amsterdam,"POLYGON ((119153.128 488745.083, 118880.837 488739.314, 118811.607 488737.65, 118783.557 488737.579, 118774.08 488738.282, 118628.846 488733.617, 118256.739 488726.21, 118167.421 488726.212, 118124.289 488727.547, 118107.945 488726.309, 118088.049 488722.295, 118073.126 488721.225, 118057.248 488720.798, 118068.691 488268.123, 118068.46 488220.163, 118067.418 488199.024, 118063.075 488143.354, 118058.971 488109.029, 118055.624 488088.127, 118043.181 488024.199, 118016.39 487920.019, 118075.724 487904.283, 118085.062 487903.23, 118094.322 487904.824, 118153.588 487924.159, 118531.779 488045.652, 118554.081 488053.668, 118572.034 488063.073, 118583.213 488070.671, 118593.652 488079.259, 118668.441 488156.662, 118700.569 488125.231, 118731.458 488135.003, 118754.826 488110.121, 118767.963 488094.403, 118784.394 488072.589, 118799.538 488049.862, 118813.343 488026.297, 118824.942 488011.4, 118832.592 487999.482, 118839.292 487987.004, 118846.677 487969.627, 118851.01 487956.144, 118854.28 487942.364, 118882.688 487796.448, 118737.102 487769.647, 118779.24 487538.501, 118792.685 487540.59, 118796.575 487519.688, 118941.382 487545.509, 119001.16 487551.341, 119010.337 487552.297, 119081.716 487565.792, 119129.954 487579.139, 119240.005 487598.142, 119294.285 487609.617, 119401.51 487632.706, 119282.085 488187.775, 119248.533 488334.986, 119235.636 488391.148, 119227.849 488419.342, 119215.531 488458.721, 119196.2 488511.71, 119172.148 488568.252, 119166.052 488585.992, 119161.494 488602.917, 119157.119 488626.185, 119154.964 488647.292, 119153.128 488745.083))"
