"bc_code","bc_name","year","PVDA","MPP","DENK","BIJ1","imm_Sur","imm_Ant","imm_Tur","imm_Mar","imm_otherNW","imm_W","imm_autoch","age_0t18","age_18t26","age_27t65","age_66plus","unempl","BEVPOTBBV15-64","WCORHUUR","edu_low","edu_mid","edu_high","housing_soc","employ","bc_combined","WWB","MCparties","turnout","housing_soc_delta2005","housing_soc_delta2009","housing_soc_delta2013","housing_soc_delta","housing_pub_delta","PVDA_delta2006","PVDA_delta2010","PVDA_delta2014","PVDA_delta","year_BCvars"
"A02","Grachtengordel-West",2006,27.2469008264463,NA,NA,NA,4.11327524346489,1.33264992311635,0.922603792926704,1.97334700153767,6.71450538185546,27.4602767811379,57.483341875961,9.63608405945669,11.4300358790364,73.9108149666837,5.57406458226551,NA,85.6740133264992,NA,NA,NA,NA,NA,903,0,13.5058330840562,NA,51.3391673296208,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"A02","Grachtengordel-West",2010,23.2314148681055,NA,NA,NA,0.77580747308423,0.744141861937935,0.728309056364788,0.253324889170361,6.01646611779607,29.7498416719443,61.7321089297023,10.7821405953135,14.7086763774541,66.6561114629512,8.51804939835339,NA,81.1747941735276,NA,NA,NA,NA,NA,46,0,0.897210844548469,NA,61.6749861342207,NA,NA,NA,NA,NA,-4.01548595834076,NA,NA,-4.01548595834076,2009
"A02","Grachtengordel-West",2014,14.7196261682243,0.0292056074766355,NA,NA,0.953870211102424,0.73494917904613,0.656763096168882,0.172009382329945,6.52071931196247,30.0547302580141,60.9069585613761,10.8209538702111,16.8881939014855,60.8131352619234,11.9155590304926,3.90408244153785,77.1227521501173,11.9448340345956,7,27,67,NA,38,0,0.770478507704785,0.0292056074766355,60.3241719520789,NA,NA,NA,NA,NA,-12.527274658222,-8.51178869988122,NA,-8.51178869988122,2013
"A02","Grachtengordel-West",2018,13.1320224719101,NA,0.0702247191011236,0.912921348314607,0.973159629571496,0.784806152880239,0.769110029822634,0.141265107518443,6.8905980222885,31.5021189766128,58.9389420813059,11.2227279861874,15.1153665044734,58.9389420813059,15.3351122272799,3.55371900826446,74.6350651389107,9.93890977443609,7,27,65,29,41,0,0.862250262881178,0.98314606741573,63.7564360868592,NA,NA,NA,NA,-2.00592426015951,-14.1148783545362,-10.0993923961954,-1.58760369631419,-1.58760369631419,2017
"A03","Grachtengordel-Zuid",2006,24.6341463414634,NA,NA,NA,1.05406988092914,0.487995315244974,0.839351942221355,0.351356626976381,6.69529572516104,28.0304509076713,62.5414796017958,10.4626195588522,14.7374585203982,67.479992192075,7.86648448174898,NA,82.041772398985,NA,NA,NA,NA,NA,62,0,1.47513680704259,NA,54.5212765957447,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"A03","Grachtengordel-Zuid",2010,21.9178082191781,NA,NA,NA,0.929588607594937,0.395569620253165,1.30537974683544,0.356012658227848,6.58623417721519,28.006329113924,62.4208860759494,11.2737341772152,15.9612341772152,63.4691455696203,9.88924050632911,NA,79.6479430379747,NA,NA,NA,NA,NA,58,0,1.44027812267196,NA,60.8174954438948,NA,NA,NA,NA,NA,-2.71633812228533,NA,NA,-2.71633812228533,2009
"A03","Grachtengordel-Zuid",2014,15.4146341463415,0.0487804878048781,NA,NA,0.90293453724605,0.545522949586155,0.90293453724605,0.282167042889391,6.37697516930023,28.5176824680211,62.4717832957111,11.3995485327314,18.1903686982694,59.104589917231,11.7381489841986,3.60984939038967,77.2385252069225,5.82905466626397,9,30,61,NA,41,0,0.998538723818802,0.0487804878048781,66.2358642972536,NA,NA,NA,NA,NA,-9.21951219512195,-6.50317407283662,NA,-6.50317407283662,2013
"A03","Grachtengordel-Zuid",2018,11.5259259259259,NA,0.237037037037037,0.77037037037037,1.25762899944516,0.64730904383207,1.16515627889773,0.406879970408729,8.95135934899205,29.8316996486037,57.7399667098206,11.6330682448678,15.8313297577215,59.7928611059737,13.4270390234881,4.20248328557784,76.3824671721842,5.45832097300504,9,29,62,17,53,0,1.28329297820823,1.00740740740741,63.5712940290073,NA,NA,NA,NA,-0.370733693258925,-13.1082204155375,-10.3918822932522,-3.88870822041554,-3.88870822041554,2017
"A05","Haarlemmerbuurt",2006,30.1573676680973,NA,NA,NA,3.48480624477279,0.989684973515473,0.641204349038193,2.10482297184277,6.35628659046557,21.257318093114,65.1658767772512,13.9531642040703,11.0538054084193,68.1628101477558,7.66657373850014,NA,80.4432673543351,NA,NA,NA,NA,68,346,0,5.99549471495408,NA,58.828480053863,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"A05","Haarlemmerbuurt",2010,25.8015924252206,NA,NA,NA,3.73831775700935,0.770396564789088,0.858802727961606,1.91967668603183,6.79464511240212,21.836322303612,64.081838848194,14.4102045971205,11.278100530437,68.0727456428391,7.13564031321041,NA,80.4243495832281,NA,NA,NA,NA,62,312,0,4.89949748743719,NA,60.3741717552293,-6,NA,NA,-6,NA,-4.35577524287671,NA,NA,-4.35577524287671,2009
"A05","Haarlemmerbuurt",2014,15.5030584264923,0.0843703859945159,NA,NA,4.04818754069894,0.857390926850445,0.748860429780768,2.02952029520295,7.64054699370523,22.4224006945952,62.2530931191665,14.5322335576297,11.1677881484697,64.5539396570436,10.4514868678099,9.14830924652729,76.0256131973084,45.2042468958071,13,30,57,62,304,0,4.33975731620271,0.0843703859945159,62.144448813737,-6,0,NA,0,NA,-14.654309241605,-10.2985339987283,NA,-10.2985339987283,2013
"A05","Haarlemmerbuurt",2018,12.983746130031,NA,0.580495356037152,1.58668730650155,3.90154772141015,0.859845227858985,0.849097162510748,2.03138435081685,8.88865004299226,23.4845227858985,59.9849527085125,13.8435081685297,10.7050730868444,62.3925193465176,13.6285468615649,9.67695620961953,73.5812553740327,43.161094224924,14,29,57,53,322,0,4.70347648261759,2.1671826625387,65.8260094255509,-15,-9,-9,-9,-2.04315267088307,-17.1736215380663,-12.8178462951896,-2.51931229646134,-2.51931229646134,2017
"E20","Helmersbuurt",2006,29.9446749654219,NA,NA,NA,3.26295585412668,0.812047836999852,1.35833456370884,1.74221172301787,5.10851912003543,20.0206703085782,67.6952605935331,14.76450612727,11.5163147792706,68.0643732467149,6.24538609183523,NA,80.9242580835671,NA,NA,NA,NA,NA,262,0,4.78014960773581,NA,58.2125603864734,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"E20","Helmersbuurt",2010,26.1348005502063,NA,NA,NA,2.7958858467333,1.07199768216717,1.39069969578444,1.72388816456613,5.57728523830219,20.6287121541359,66.8115312183109,14.9645081848472,14.0808344198175,65.5512096190062,6.09879762422135,NA,80.501231348689,NA,NA,NA,NA,NA,204,0,3.67104552816268,NA,58.4029562982005,NA,NA,NA,NA,NA,-3.80987441521552,NA,NA,-3.80987441521552,2009
"E20","Helmersbuurt",2014,14.827018121911,0.0658978583196046,NA,NA,2.56169527896996,0.912017167381974,1.07296137339056,1.47532188841202,5.64645922746781,22.3980686695279,65.9334763948498,15.7725321888412,14.0155579399142,63.4522532188841,7.18884120171674,7.34645402103834,78.232296137339,26.9047619047619,10,27,63,NA,181,0,3.10303445911195,0.0658978583196046,58.9663881872936,NA,NA,NA,NA,NA,-15.1176568435108,-11.3077824282953,NA,-11.3077824282953,2013
"E20","Helmersbuurt",2018,10.3179029559398,NA,0.390407138873397,1.7010596765198,2.53012048192771,0.990629183400268,1.00401606425703,1.45917001338688,6.93440428380187,24.1097724230254,62.9718875502008,15.4618473895582,13.8420348058902,62.0481927710843,9.34404283801874,7.59972489683631,76.9745649263722,26.1837121212121,11,24,65,NA,209,0,3.63478260869565,2.0914668153932,63.0117729748726,NA,NA,NA,NA,-0.721049783549784,-19.6267720094821,-15.8168975942666,-4.50911516597127,-4.50911516597127,2017
"T96+T92","Holendrecht/Reigersbos + Amstel III/Bullewijk",2006,52.0381876041825,NA,NA,NA,30.7642346828318,4.76293570036805,0.703615501190734,1.6345529335354,13.5906040268456,9.23901277332756,39.3050443819008,24.1664862524356,13.4715306343364,53.7075124485819,10.2890235981814,NA,70.9839792162806,NA,NA,NA,NA,71.901283809049,1165,0,8.88295844452917,NA,48.1467970232015,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"T96+T92","Holendrecht/Reigersbos + Amstel III/Bullewijk",2010,40.671710647721,NA,NA,NA,33.6108108108108,5.12972972972973,0.805405405405405,1.7027027027027,16.4594594594595,8.4,33.8918918918919,24.7837837837838,13.4594594594595,52.8810810810811,10.4540540540541,NA,69.827027027027,NA,NA,NA,NA,70.9043126684636,1171,0,9.06487072302214,NA,39.4625691814739,-0.996971140585387,NA,NA,-0.996971140585387,NA,-11.3664769564615,NA,NA,-11.3664769564615,2009
"T96+T92","Holendrecht/Reigersbos + Amstel III/Bullewijk",2014,25.3598576742682,0.129387028950348,NA,NA,33.2036106156424,5.26998540619426,0.805361872331225,1.87557429328144,19.5989405978055,8.18334144100319,31.063185773742,23.8851953948435,12.6209394086806,53.2565807253662,11.5291065347819,15.9783029833398,68.3800875628344,70.573476702509,39.4004100968677,41.3704306017111,17.7301845435905,67.8781362007168,1213,0,9.58817484783811,0.129387028950348,44.9901768172888,-4.02314760833215,-3.02617646774677,NA,-3.02617646774677,NA,-26.6783299299143,-15.3118529734528,NA,-15.3118529734528,2013
"T96+T92","Holendrecht/Reigersbos + Amstel III/Bullewijk",2018,13.3402097301014,NA,3.07718755372185,4.67594980230359,31.7856013492147,5.04374407083377,0.85379993675556,2.36112575102772,21.1974280594498,9.32328449457152,29.4350163381469,22.5835353641826,13.5606619584695,52.0449035522294,13.0125434805523,18.0091185410334,68.0879097712659,65.0879411426601,37.9556008146639,42.8703326544467,19.1740665308893,56.5447752615243,1427,0,11.0457465748123,7.75313735602544,42.0333839150228,-15.3565085475247,-14.3595374069393,-11.3333609391925,-11.3333609391925,-5.4855355598489,-38.697977874081,-27.3315009176196,-12.0196479441667,-12.0196479441667,2017
"K44","Hoofddorppleinbuurt",2006,30.4514308746473,NA,NA,NA,3.44443412867886,0.742735122087086,1.53189118930461,2.5995729273048,5.43125058026181,17.7885061739857,68.4616098783771,13.4249373317241,12.1994243802804,65.9270262742549,9.03351592238418,NA,78.7949122644137,NA,NA,NA,NA,70,366,0,4.31247790738777,NA,54.1230366492147,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"K44","Hoofddorppleinbuurt",2010,21.7271293375394,NA,NA,NA,2.99333771230177,0.741296800225204,1.38875856244722,2.11128835507178,5.83653936379844,17.9318757624097,68.9969034437459,13.4465609458572,13.1744393356479,65.5719245566294,8.45453692408745,NA,79.3375246316975,NA,NA,NA,NA,54,266,0,3.14606741573034,NA,55.2144567820596,-16,NA,NA,-16,NA,-8.72430153710788,NA,NA,-8.72430153710788,2009
"K44","Hoofddorppleinbuurt",2014,11.8331716779825,0.11639185257032,NA,NA,2.93569844789357,0.851441241685144,1.17960088691796,2.06651884700665,6.36807095343681,18.7494456762749,67.8492239467849,14.6518847006652,13.8447893569845,63.8758314855876,8.28381374722838,7.57405745062837,78.1552106430155,15.4422087037904,15,30,55,54,286,0,3.24557421697685,0.11639185257032,55.3824666953159,-16,0,NA,0,NA,-18.6182591966648,-9.89395765955689,NA,-9.89395765955689,2013
"K44","Hoofddorppleinbuurt",2018,8.74391431353457,NA,0.701071080817916,0.837390457643622,2.61537163587277,0.767738125369105,1.11364211592002,1.96574706825276,6.90120644562558,21.2688770775331,65.3674175314266,14.2326837087657,14.6038977474057,63.2498101746393,8.54635957141652,7.61955366631243,78.6298827301105,13.3281972265023,10,26,64,45,255,0,2.73605150214592,1.53846153846154,54.6567323044172,-25,-9,-9,-9,-2.11401147728805,-21.7075165611128,-12.9832150240049,-3.08925736444798,-3.08925736444798,2017
"E42","Hoofdweg e.o.",2006,46.7616904226057,NA,NA,NA,7.69080234833659,0.978473581213307,11.027397260274,13.3757338551859,9.90215264187867,13.0528375733855,43.972602739726,18.1409001956947,15.3913894324853,59.2270058708415,8.10176125244618,NA,75.8512720156556,NA,NA,NA,NA,83,771,0,9.94582043343653,NA,48.81591796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"E42","Hoofdweg e.o.",2010,29.6102385107621,NA,NA,NA,6.6179415298358,1.00120144173008,10.4024829795755,13.8966760112135,10.2422907488987,14.1770124148979,43.6623948738486,17.1806167400881,14.7076491790148,60.8029635562675,7.8794553464157,NA,76.6820184221065,NA,NA,NA,NA,79,670,0,8.7478783130957,NA,45.3203269180069,-4,NA,NA,-4,NA,-17.1514519118436,NA,NA,-17.1514519118436,2009
"E42","Hoofdweg e.o.",2014,19.6333530455352,1.95150798344175,NA,NA,5.83920187793427,1.1443661971831,9.38967136150235,13.008607198748,10.2308294209703,14.8669796557121,45.5203442879499,17.3513302034429,13.8693270735524,61.7762128325509,7.63888888888889,13.4766118836915,76.7996870109546,42.3184847421957,27,31,42,71,630,0,8.02343352012226,1.95150798344175,43.6950904392765,-12,-8,NA,-8,NA,-27.1283373770705,-9.97688546522688,NA,-9.97688546522688,2013
"E42","Hoofdweg e.o.",2018,8.50873264666368,NA,8.82221227048813,1.67935512763099,5.19822958847349,1.14888407571334,7.91976645635182,11.8372728128826,10.4435445898861,16.2727187117431,47.1795837649496,16.3763066202091,14.1444580468971,61.813730106413,8.19286185139844,13.7266779743155,77.1259063941991,39.9306759098787,23,27,50,61,653,0,7.97313797313797,10.5015673981191,44.7629547960309,-22,-18,-10,-10,-2.38780883231704,-38.252957775942,-21.1015058640984,-11.1246203988715,-11.1246203988715,2017
"M32+M34+M35","IJburg West + Zeeburgereiland/Nieuwe Diep + Indische Buurt Oost",2006,47.7839851024209,NA,NA,NA,12.6450116009281,1.38437741686002,10.7269914926527,17.3472544470224,12.1500386697602,9.84532095901005,35.9010054137664,23.8128383604022,13.1013147718484,56.2567672080433,7.76488785769528,NA,71.7788089713844,NA,NA,NA,NA,78.224496999647,1126,1,12.1323133283051,NA,50.7321681624941,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"M32+M34+M35","IJburg West + Zeeburgereiland/Nieuwe Diep + Indische Buurt Oost",2010,31.1378002528445,NA,NA,NA,11.1105830917645,1.60148267832533,7.83633512331892,14.3800788860904,10.2361830537471,11.0678135246875,43.7675236420662,28.9169795181295,10.9585135199354,55.2440241410445,5.74537851066863,NA,68.4788290642969,NA,NA,NA,NA,47.1767603268779,1001,1,6.94656488549618,NA,49.1395912281792,-31.0477366727691,NA,NA,-31.0477366727691,NA,-16.6461848495764,NA,NA,-16.6461848495764,2009
"M32+M34+M35","IJburg West + Zeeburgereiland/Nieuwe Diep + Indische Buurt Oost",2014,18.9691261119833,1.50444793301936,NA,NA,10.3065411537533,1.4924772708987,6.55322230267922,13.7340091720975,10.8496258749698,12.2536004505592,44.8105237750422,29.16566095422,11.4610990425618,54.650414353528,5.66014965001207,11.3318917655309,68.2396009333011,53.432007400555,25.9616481243361,32.6109464974562,41.4274053782076,36.0710453283996,1023,1,6.03077285857454,1.50444793301936,46.4201129531791,-42.1534516712474,-11.1057149984782,NA,-11.1057149984782,NA,-28.8148589904376,-12.1686741408612,NA,-12.1686741408612,2013
"M32+M34+M35","IJburg West + Zeeburgereiland/Nieuwe Diep + Indische Buurt Oost",2018,10.3410119706267,NA,9.37531435469269,2.37400663917111,8.77914951989026,1.3606198791384,5.76873169465762,12.7868609350091,11.3632150669188,14.6665183702221,45.2749045341638,26.6117969821674,13.7062988914841,54.5434323212101,6.37303970637304,11.4269471290506,71.1563415267119,47.5091942494149,25.063431372549,29.6632352941176,45.1755882352941,49.1109996656637,1245,1,6.48673995727609,11.7493209938638,48.4076743280093,-29.1134973339834,1.93423933878579,13.039954337264,13.039954337264,-5.92281315114013,-37.4429731317942,-20.7967882822178,-8.62811414135656,-8.62811414135656,2017
"M51","IJburg Zuid",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"M51","IJburg Zuid",2010,30.5283757338552,NA,NA,NA,13.5954135954136,1.35135135135135,4.62735462735463,13.8001638001638,11.1384111384111,11.015561015561,44.4717444717445,31.3677313677314,13.0630630630631,52.8255528255528,3.56265356265356,NA,68.5094185094185,NA,NA,NA,NA,NA,70,0,4.18410041841004,NA,45.6453774006253,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009
"M51","IJburg Zuid",2014,13.673285198556,1.26353790613718,NA,NA,11.075286151862,1.28969853296792,4.90085442527809,11.8007415766565,11.7040141866839,13.0098339513139,46.2195711752378,34.3543446719329,8.67322263420925,54.6509753345156,3.1758826374335,9.033203125,65.7746251813639,42.8848390849166,26,34,40,NA,183,0,4.48529411764706,1.26353790613718,47.4924989284183,NA,NA,NA,NA,NA,NA,-16.8550905352992,NA,-16.8550905352992,2013
"M51","IJburg Zuid",2018,8.35777126099707,NA,7.11143695014663,1.72287390029325,8.77902426297939,1.26532741977563,4.51343595095226,10.6835376989303,12.6271849726063,14.8839029480824,47.2475867466736,35.8987738064179,7.16149230367858,54.8786851030524,3.10461779285155,9.85887497515404,65.3404643882077,42.0864594498035,22,28,50,32,218,0,4.35216610101817,8.83431085043988,52.837497578927,NA,NA,NA,NA,-0.798379635113129,NA,-22.1706044728581,-5.31551393755889,-5.31551393755889,2017
"N61+N72","IJplein/Vogelbuurt + Nieuwendammerham/Noordelijke IJ-oevers Oost",2006,47.8197141810187,NA,NA,NA,12.6250595521677,1.70319199618866,5.46688899475941,16.6626965221534,13.423058599333,8.81372081943783,41.30538351596,24.8213434969033,12.7798951881849,55.97903763697,7.65840876607909,NA,72.391615054788,NA,NA,NA,NA,94.4214520617253,749,1,12.323132609411,NA,44.7377049180328,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"N61+N72","IJplein/Vogelbuurt + Nieuwendammerham/Noordelijke IJ-oevers Oost",2010,34.0952380952381,NA,NA,NA,11.4514608859566,1.68473138548539,5.30160226201697,16.6234684260132,14.3261074458058,10.2851083883129,40.3275212064091,22.5259189443921,13.8312912346843,56.7389255419416,8.25871819038643,NA,73.433081998115,NA,NA,NA,NA,84.6730345334313,697,1,11.1824161719878,NA,41.5676959619952,-9.74841752829398,NA,NA,-9.74841752829398,NA,-13.7244760857806,NA,NA,-13.7244760857806,2009
"N61+N72","IJplein/Vogelbuurt + Nieuwendammerham/Noordelijke IJ-oevers Oost",2014,22.2014925373134,0.858208955223881,NA,NA,9.97092318875697,1.79307002665374,5.03998061545917,15.3137872546644,15.1078265083596,11.4247637509087,41.3496486551975,20.7535740247153,13.0966803973831,58.395929246426,8.83208141507148,16.9952745641193,73.3826023746063,76.8728854519091,37.4922563012451,36.5056179775281,25.6525964166414,74.7878202029966,670,1,11.0615816410764,0.858208955223881,41.5246358847227,-19.6336318587287,-9.88521433043468,NA,-9.88521433043468,NA,-25.6182216437052,-11.8937455579247,NA,-11.8937455579247,2013
"N61+N72","IJplein/Vogelbuurt + Nieuwendammerham/Noordelijke IJ-oevers Oost",2018,10.0490196078431,NA,10.5042016806723,2.41596638655462,8.4618100506061,1.69471578204072,4.37801577027186,14.099093797811,15.4760503707191,13.7695657290809,42.1207484994704,19.6539955278334,12.5573731905378,58.6677650935624,9.92114864069672,17.0452740270056,73.1434623984936,72.7316602316602,33.4500808704602,35.054991912954,31.4949272165858,65.8035714285714,667,1,10.7320997586484,12.9201680672269,43.3252427184466,-28.6178806331538,-18.8694631048599,-8.98424877442518,-8.98424877442518,-4.1412252202489,-37.7706945731755,-24.046218487395,-12.1524729294703,-12.1524729294703,2017
"K53","IJselbuurt",2006,34.6652267818574,NA,NA,NA,5.57491289198606,1.10336817653891,2.90360046457607,5.42005420054201,5.28455284552846,19.0669763840496,60.6465350367789,15.2148664343786,13.4533488192025,62.5241966705381,9.465737514518,NA,77.3325590398761,NA,NA,NA,NA,88,285,0,7.13391739674593,NA,55.7048325646681,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"K53","IJselbuurt",2010,24.0054869684499,NA,NA,NA,5.48406256186894,1.30667194614928,2.67273807166898,5.5632548010295,6.63235002969709,18.6497723223124,59.6911502672738,14.1160166303702,14.5911700653336,62.2055038606217,9.70104929716888,NA,77.9449613937834,NA,NA,NA,NA,82,241,0,6.12141224282449,NA,54.5250560957367,-6,NA,NA,-6,NA,-10.6597398134075,NA,NA,-10.6597398134075,2009
"K53","IJselbuurt",2014,16.1031134917978,0.401740877134248,NA,NA,4.6556741028128,1.12512124151309,2.58001939864209,5.39282250242483,6.22696411251212,20,60.0193986420951,14.7235693501455,14.2580019398642,61.5906886517944,10.1260911736178,11.9929894842263,76.2948593598448,46.4105156723964,18,33,49,65,266,0,6.76328502415459,0.401740877134248,54.3782996541052,-23,-17,NA,-17,NA,-18.5621132900597,-7.90237347665214,NA,-7.90237347665214,2013
"K53","IJselbuurt",2018,10.2553542009885,NA,3.00658978583196,1.11202635914333,4.52261306532663,1.26558719523544,2.41950493206775,5.09957193374279,6.99795272659594,20.0818909361623,59.6128792108692,13.2328308207705,17.9415596501024,57.9006141820212,11.4461194863205,11.8745511132392,76.8099758049507,44.7561790247161,15,29,56,61,266,0,6.44535982553913,4.11861614497529,50.7949790794979,-27,-21,-4,-4,-1.65433664768026,-24.409872580869,-13.7501327674615,-5.84775929080932,-5.84775929080932,2017
"M31","Indische Buurt West",2006,51.2164429530201,NA,NA,NA,12.3068475958899,1.12950035296886,11.585222370382,21.5546317358224,12.5656914267786,11.3969723115538,29.4611342066044,20.8251627578634,17.3033179072868,56.9456427955134,5.86712683347714,NA,76.6177739430544,NA,NA,NA,NA,89,1260,0,12.8992628992629,NA,49.6149843912591,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"M31","Indische Buurt West",2010,31.9675540765391,NA,NA,NA,10.3246864799863,1.0651090877856,10.3418656588215,20.958598179007,11.6474832503006,12.6524652121629,33.0097921319361,18.9314550764473,16.758288953788,59.0104792990895,6.25322109603161,NA,77.8216801236901,NA,NA,NA,NA,80,923,0,10.1876379690949,NA,50.685220324689,-9,NA,NA,-9,NA,-19.248888876481,NA,NA,-19.248888876481,2009
"M31","Indische Buurt West",2014,20.3145981200844,2.24438902743142,NA,NA,8.85667008115988,0.969190765109132,8.76211488456386,19.557166495942,11.6539279804586,14.7190922701127,35.4818375226538,17.6109053660074,16.8781025923883,59.9243558427232,6.56370656370656,12.6838051415425,77.968639193129,61.1754229741763,32,30,38,64,734,0,7.41788782213239,2.24438902743142,47.7555881275192,-25,-16,NA,-16,NA,-30.9018448329357,-11.6529559564547,NA,-11.6529559564547,2013
"M31","Indische Buurt West",2018,8.95286925655689,NA,11.6347860382568,2.44527706566752,7.56236185664667,1.15251026207768,7.70445216293022,18.1796652983896,11.651405115251,15.8035996210925,37.9460056836122,16.7429744237449,15.8114935269972,60.5620461004105,7.61761919797916,13.1344478926819,77.9996842437638,56.5734055354994,26,27,47,59,746,0,7.5498431332861,14.0800631039243,50.3675009932459,-30,-21,-4.99999999999999,-4.99999999999999,-4.60201743867692,-42.2635736964632,-23.0146848199822,-11.3617288635275,-11.3617288635275,2017
"A06","Jordaan",2006,30.2992799279928,NA,NA,NA,2.38653313445557,0.772427018964415,0.713829107180908,1.18793948433838,5.1299808225016,21.6545919454507,68.1546984871085,11.5491157042404,10.6168761985936,69.8700191774984,8.5712763690603,NA,81.1847432346047,NA,NA,NA,NA,69,935,0,6.13517060367454,NA,56.6150710236321,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"A06","Jordaan",2010,23.9000822368421,NA,NA,NA,2.41693461950697,0.793140407288317,0.728831725616292,1.36120042872454,6.02893890675241,22.3472668810289,66.3236870310825,10.9807073954984,12.513397642015,67.416934619507,9.63022508038585,NA,80.2679528403001,NA,NA,NA,NA,65,760,0,5.07410869274937,NA,58.9468581470036,-4,NA,NA,-4,NA,-6.39919769115069,NA,NA,-6.39919769115069,2009
"A06","Jordaan",2014,16.7056907258475,0.101801893515219,NA,NA,2.39514695115574,0.857650873339609,0.831502980859743,1.36491998744901,6.53174354147056,22.9578495973225,65.0611860684029,11.1128543039431,13.6491998744901,64.449325384374,11.3115782867901,9.4391785150079,77.8265871770735,38.6042539978264,12,31,57,59,704,0,4.73054696949335,0.101801893515219,58.0727165237954,-10,-6,NA,-6,NA,-13.5935892021453,-7.19439151099461,NA,-7.19439151099461,2013
"A06","Jordaan",2018,12.9556185080264,NA,0.453257790368272,1.32200188857413,2.22613377510872,0.942224062952992,0.926692897080141,1.5375854214123,7.63097949886105,24.3839304203769,62.3524539242079,11.2756264236902,12.3835162559536,62.5336508593912,14.3715054876786,10.0860258754996,75.2640298198385,37.2930495155261,13,29,58,57,753,0,5.1795295088733,1.7752596789424,61.0058183075062,-12,-8.00000000000001,-2.00000000000001,-2.00000000000001,-1.31120448230037,-17.3436614199664,-10.9444637288157,-3.75007221782106,-3.75007221782106,2017
"N67","Kadoelen",2006,33.0739299610895,NA,NA,NA,3.82053978268489,1.0515247108307,0.946372239747634,0.946372239747634,3.15457413249211,9.60392569225377,80.4766912022433,22.4675779880827,7.29057132842622,57.4132492113565,14.1605327725202,NA,66.8068699614441,NA,NA,NA,NA,NA,38,0,1.99370409233998,NA,55.4835924006909,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"N67","Kadoelen",2010,22.4610822831727,NA,NA,NA,4.52973720608575,0.691562932226833,1.52143845089903,1.6597510373444,3.80359612724758,9.88934993084371,77.9045643153527,22.5103734439834,7.78008298755187,57.2268326417704,13.865836791148,NA,67.4965421853389,NA,NA,NA,NA,NA,34,0,1.74180327868852,NA,59.0113735783027,NA,NA,NA,NA,NA,-10.6128476779168,NA,NA,-10.6128476779168,2009
"N67","Kadoelen",2014,15.852534562212,0.737327188940092,NA,NA,4.11931818181818,0.710227272727273,1.63352272727273,2.59232954545455,4.61647727272727,10.2627840909091,76.0653409090909,20.8096590909091,9.83664772727273,55.3622159090909,15.2698863636364,6.26943005181347,66.9389204545455,37.80276816609,26,46,28,NA,37,0,1.96286472148541,0.737327188940092,45.2083333333333,NA,NA,NA,NA,NA,-17.2213953988775,-6.60854772096074,NA,-6.60854772096074,2013
"N67","Kadoelen",2018,8.24817518248175,NA,2.04379562043796,0.583941605839416,4.4242029928432,0.748210800260247,2.04944697462589,3.18802862719584,6.70136629798308,10.9303838646714,71.9583604424203,22.3162003903709,9.49902407286923,52.8627195836044,16.2654521795706,8.00995024875622,64.3461288223813,33.7428337428337,25,38,37,NA,62,0,3.13447927199191,2.62773722627737,60.6463036741921,NA,NA,NA,NA,-4.05993442325622,-24.8257547786077,-14.212907100691,-7.60435937973023,-7.60435937973023,2017
"E18","Kinkerbuurt",2006,32.1864111498258,NA,NA,NA,5.37901990811639,1.07197549770291,4.88131699846861,8.0781010719755,8.05895865237366,17.2090352220521,55.3215926493109,13.6868300153139,15.1033690658499,66.1370597243492,6.08728943338438,NA,82.1401225114854,NA,NA,NA,NA,88,399,0,9.29853181076672,NA,54.3174828483558,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005
"E18","Kinkerbuurt",2010,23.218899963086,NA,NA,NA,5.07533703409992,1.0904044409199,3.54877081681205,7.37509912767645,7.29579698651864,18.1205392545599,57.4940523394132,12.3314829500397,16.6931007137193,65.2656621728787,6.42347343378271,NA,82.9500396510706,NA,NA,NA,NA,70,302,0,7.21797323135755,NA,59.0196078431373,-18,NA,NA,-18,NA,-8.96751118673977,NA,NA,-8.96751118673977,2009
